d,B,Q,dT,E
4.520879404047833e-09,3.0493191355957796,0.893561102781542,38.941350823748245,0.20978617745478595
3.4385926328402015e-10,4.781892168993583,2.4544759460438517,67.08916209734468,-301.521367773938
2.6681465520120803e-09,4.532880312733944,3.7958275582557675,39.87441265105871,-7.00967099330593
2.6089360251100025e-10,8.97048555513426,,13.196090369304493,240.26604065408245
2.3952067706193576e-09,6.149657640777571,,69.2295245046315,7.25697956847361
4.437885862574812e-09,4.374836423890162,3.115929376951605,26.5145460721129,1.4348404265651533
1.8717923054595175e-09,5.194403580974947,2.0020315968015305,95.4545419021518,-12.560011298482735
4.669007063295152e-09,8.41528107319673,3.888804438727166,9.65999380861886,1.0841096185430945
3.189981511087986e-09,3.0783890378400915,4.730432348912038,69.7004004240221,6.96550521739866
4.677361184585731e-09,4.160413856621894,4.096782017337128,71.86464346333122,-3.2203856719138417
3.8101164645213465e-09,1.3049959883205453,4.490445059196124,98.18102046211075,-3.000831384822008
6.068323165789353e-10,5.680081920042202,3.5007778279818664,7.191284118349939,47.093890536186244
1.2326417010571177e-09,9.69807170093805,1.6537094300690953,94.05992376173911,-10.023029358048463
2.0314352274591806e-09,3.4423768800446353,0.5845299186142825,65.03814363537302,1.777643548656853
9.335237218591725e-10,9.407575746774112,3.8761403592230526,84.78937878906461,-99.64951506595244
2.5250668634056365e-09,8.045494311516034,4.43922201914593,93.61615226805749,-14.728805404292604
2.4097039629373042e-09,7.924465297790396,,25.727625444440417,
4.785670070334168e-09,7.425435738101052,2.1199948331025547,45.7627803534252,-0.05123777808734702
2.225266626190291e-09,7.598640665788961,0.8480744536675109,23.005546247910026,0.231020691848379
3.949571341011189e-09,,3.3331985971658002,34.520030035095374,-2.7262897102588455
4.715361669772251e-09,8.322574846626306,4.349461811665469,69.87751015604024,-3.657112809289744
4.397245271772529e-09,9.737431518544602,1.104028284849322,3.8502910865333972,-0.2657045158939022
1.1224713601068e-09,1.0439880296211823,1.6681443752195326,12.33837714806948,10.114631983147003
2.530546481842367e-09,1.2689149246741638,3.8638511313522463,72.61146740316876,-11.607070988700158
1.8039249332500362e-09,0.11607161908512187,2.9584587099580597,78.27791328831879,6.99009779926223
2.059307606172356e-09,,2.2126509749748973,58.7446388322309,1.7886141421493766
1.867953448604181e-09,0.7253449686853919,4.184661975091158,47.90470529315057,2.062068043309388
,5.218742472835373,3.3763145008662274,11.523457690970973,-1.3437966410884636
2.3154813700999925e-09,6.878133628984352,2.3429765163868517,96.7310791423513,-4.550537693841574
2.6661022279989723e-09,5.946317950254235,3.8132106505659285,74.70855237094574,-6.905113285154039
4.913992049530666e-09,6.072540943685578,3.6413730550864667,91.1226542680462,-0.4318290115052164
3.9389843373843057e-10,9.614541755493224,2.0463747685231333,37.52420880627357,155.90496641658962
2.4909924349746693e-09,3.0132644746318746,4.789977457855477,56.70232054210833,10.889596718975286
,6.202903230773486,2.46347473811845,85.62972377077931,1.6335324792532995
8.406935951223099e-10,6.2666171544806755,4.9425864123717025,14.851612238415356,-22.384284530770422
3.0965048136123924e-09,,4.831416184743095,51.141068695113646,4.933031109165984
1.2733774197188873e-09,3.0289791267816666,3.2036549118990387,63.061324352757254,-10.132613652294019
4.3502801548003814e-09,7.4082058005646,2.8381612891584522,63.748517591053755,2.531055862784258
1.7027883604603887e-09,3.147031580225139,4.6377544842257485,41.0657789545557,19.166435799824697
1.7124078028144568e-09,2.320202223787179,2.233061678220688,,-16.058185775873888
3.0311500047376784e-09,9.836397111750024,0.7234606486290751,82.54910409402649,1.0746782844882017
9.994582497875528e-10,0.9281332596081537,0.8204293061222871,36.238125181928716,6.513840601314887
1.4959543306249991e-09,3.12817910606465,2.71384465431847,59.93088872534521,18.59997895348105
2.1414960655851164e-09,8.407021001277373,1.5476992565047254,98.28647837743033,4.088312836311288
1.8328255293865408e-09,2.028310278540435,1.6552868279626138,70.7554071982214,-2.2756384026483625
2.671898368227354e-09,2.571864630450852,2.917722662800132,15.051196377894138,3.26035602016675
3.038236705937935e-09,1.6224319803028098,3.3270496794690976,98.76186416517619,-7.532998496550024
2.8766705233758064e-09,5.852530193256824,4.077968741263595,88.43207193017241,-10.264946256518064
3.3054247287604683e-09,0.02656232172141837,4.513899190662898,34.567739118520414,0.6160262395768674
1.6079726313783192e-09,8.756993319066597,2.348290097285529,58.23496020837942,16.96322852883539
7.194885130596374e-10,3.7540194482541867,3.202271844086601,0.9323074239928619,-9.567627655774482
3.827956953012278e-09,5.0134443085284115,4.2951582800113215,32.9801098695105,1.418335230010055
4.268823874890342e-09,2.4870269590498473,4.072928388818634,53.90815743477923,-2.29898547650547
1.3593305378899181e-09,0.42041340622118506,2.066946154320208,67.17075783655757,17.46875921340427
2.094750585174297e-09,9.62339911140644,4.994009567453245,32.08247206658012,-10.394402137087573
2.5429891631214207e-09,8.807287088859153,3.464267229634434,28.77501477149392,
2.7133015294893886e-09,2.763175103620392,2.018000116695877,41.340640414978026,-2.7845889422923245
3.331501838329494e-09,0.9936761893648427,4.897965253407301,1.2134098492171619,-1.2158627609992771
3.038558434410746e-10,4.501629432678146,4.9839639852570485,56.01116241231969,-359.7934152469245
3.6352377053966835e-09,5.506375164289864,0.8429939530124652,4.418832740660306,-0.2648014796945168
4.036579341991103e-10,5.704572494142679,3.781771842805025,23.63657261762777,95.5186488160098
,9.166934360113277,2.2447097603989445,55.27117744351887,6.957486563198525
4.155588564289052e-09,6.72988424145022,1.18821144766303,81.49919765957733,1.5562837627013457
2.3109550350641416e-09,6.161954786670455,4.608899041489936,15.226281014264798,-0.7560399451929379
8.30539768964414e-10,0.8547294325896471,3.619833772345272,17.29457802195772,2.191165343526925
4.9266658405292024e-09,5.247139181448181,3.800371375099537,6.625767347576805,0.7195157227564938
4.4574987641638905e-09,5.529247792622822,2.400136052188565,33.21748934283861,0.9771799332446073
3.879436802802569e-09,6.298957691758029,3.9742545616391287,8.454928835813025,-0.14339106621977998
2.116406854206131e-09,1.6083645101215516,3.9713593040803,10.948811028224437,0.6157463990467926
1.0008440617575592e-09,9.608159216268898,1.2729695130340528,55.409113779710594,-7.0241432059101285
4.712914788950656e-09,5.7235164383856425,3.7930717126954954,80.3509683970668,1.1009937841732331
2.7085205199339814e-09,4.164300937768073,2.797247406443576,8.385582689758841,-1.8525905588264404
4.276541755898677e-09,6.637116228570971,2.1743801754409695,64.46861792107153,2.3563592062093597
1.7762655282211862e-09,1.447321358160213,3.269587007980494,79.9172399917378,-23.796159466637217
1.742912753689406e-09,4.36168052313303,,17.747429647655867,-2.84008626793327
4.929148355302792e-09,7.209675909315379,2.1350200892206153,18.020699837239242,0.25748583167353595
2.656981937624764e-09,9.405181156087012,2.994733746107574,29.516511436280403,0.5253373855212905
7.894075769176569e-10,4.466715358023034,4.94815087983213,,-5.545661051251455
1.1764059221740665e-09,6.305021044971682,1.2484187469056502,16.125912352621675,7.704826432786054
2.461526969024332e-09,4.309039822501141,4.669660626893087,41.0195896958262,9.254820881839006
3.081074613932156e-10,5.2388500100456685,2.910791614789576,,311.51115295918447
2.3664165283536726e-09,5.029376863876341,2.9138482688811447,2.936745927156148,1.9132116744140817
2.1528101261926255e-09,6.964137684424571,3.6734068684372256,9.050514541381272,2.107165617687415
3.918747700065486e-09,6.53447586411951,0.7625564931023088,91.73916855854917,-0.96798123041926
,0.07873676605754443,0.800344778869797,95.18683977712571,0.2953008954212295
4.914488931544037e-09,0.8331156148729224,4.665186397783766,37.31201279157772,-1.4817547765007577
9.857726045744254e-10,7.605574289536373,1.4033751687404705,95.6596369655373,-35.021560813249764
2.995834756343861e-09,1.6147844305378722,1.8908920631542903,86.74324985355307,0.46315264697616787
5.395265553404476e-10,7.695727238020944,4.239707149693415,46.882986758160996,198.72386518031794
3.695933521570512e-09,8.154465008527833,2.6352267600139028,57.07857495864738,1.5616391114767876
4.9742930715036605e-09,9.347532802380272,3.13571491236778,62.74522604663106,-2.1950019107128034
4.113779324982998e-09,8.13913059612914,2.8621851583856155,58.523140460633385,-3.1480546949659063
2.822947349529476e-09,5.334927994977399,2.402615117137464,8.590614618005166,0.4756017426529035
2.475232651258491e-09,2.112450107238064,3.7733518355472,94.37410025225438,14.027385359102151
4.19164681020755e-09,1.286595701341543,2.6477579159975977,76.3429281427275,-0.9702974706067539
4.686273015082549e-09,8.739836836735078,2.138671033190468,75.02989007375214,-0.3632482797021052
4.947111976410656e-09,3.903361189183785,1.465815325642764,80.94001217732422,-0.8346056409005085
2.0430422150659723e-09,0.5221599709944447,0.7007670283463232,94.64672441201199,1.247863200899602
4.9554956264931106e-09,3.473828765045126,4.927884639813014,57.878226679548916,-3.0408208883732635
8.640386356517743e-10,8.686956250339206,4.458362795316318,10.045154013712377,31.669884876009586
1.342393902066355e-09,5.62216599003459,3.4674234309225946,86.1944488427141,25.233187457765887
5.361790111960914e-10,6.414404205417749,2.7393156451338374,48.530987748667975,-145.63328202692335
1.4315187307739602e-09,2.5343240433337186,4.86832863558867,27.199952064170507,-4.998084183734725
3.862894002928255e-09,0.19488148754234436,1.3341618996098035,,0.1726402724786486
4.279329355074404e-09,9.167760939579207,3.1585020651106768,53.41387465261889,-1.6793411633594642
3.916573961002602e-09,0.7415182078120697,2.416938575699768,0.07637527292665425,0.30103530371774695
3.192222313021712e-09,9.992872547539868,2.6330947869374324,73.40942588535549,4.705816149026106
2.6184359113609632e-09,8.691970620010247,1.039855890940312,78.73703464130075,1.083498781015002
3.572651017146868e-09,1.1585855805134881,3.501513970184915,32.84496119755184,-2.6751913262479023
2.015084391409387e-09,9.993354855430159,2.512728431328852,68.8457440978735,
4.222410922348539e-09,8.080811447422342,2.627924776607763,7.810644173054293,
,8.481950174505563,1.2992443809249221,89.40215437370104,-2.9211536605994888
3.519243022622602e-09,8.096823908442945,2.9095128058267767,12.991518197402407,-1.8140019959409066
2.7260863663324493e-09,9.28899717919152,2.4340947082634408,37.669921795162686,
4.437622022634745e-09,7.566652955248067,1.880738540748743,34.66705232431867,1.2314523384268776
1.3348721950273573e-09,5.263578750170535,3.6143795963753,14.114140852122203,2.587789562425713
1.9676235014691486e-09,0.000524533662173976,3.0221757004712373,8.71991743126631,0.008089498059674936
,2.793438735204096,4.892006993280034,45.65101879109389,4.08926147581424
2.514469591033755e-09,6.002433035251079,2.842070192412331,42.085220409100934,-7.07564489255748
4.457148665778535e-09,3.1216828104055514,3.9356292968220563,2.4674541861376964,-0.19271079497904145
1.7973566668379765e-09,4.10073331247394,4.362881036318324,16.189027819765112,-8.767156193081034
1.9097178272162593e-09,1.079075487658614,4.275881150195902,43.576903389289924,-15.523045674149175
4.454805367994464e-09,9.799760767577885,4.163277455484142,18.0154941173854,0.07628600551060868
2.375414568892001e-09,1.1498749808199626,1.691908671866382,41.21168441869788,4.327616413739248
2.6290104625921853e-09,0.7136237351683006,3.1978082152542178,83.67986897843792,7.64699370585333
1.730542205144829e-09,5.8448831710585445,4.933776158989991,37.765369846753124,-9.873107355736428
1.4556827166775015e-09,6.215504175435758,4.7599893820921855,29.642335505260718,-23.562741239194484
3.314148683108121e-09,5.2446050325656035,4.471464943872606,58.82738134313693,-6.033889621959361
6.872192415518989e-10,3.532402172109813,3.9496568110209633,90.19836041231709,197.6940068048089
4.408435941796256e-09,9.243011530249063,0.8985538756707909,93.85288658738722,0.8980860373045106
3.918095370149028e-09,3.43447643677575,2.4198396969095723,62.88159088231995,2.8482259825624303
1.0346664921584337e-09,3.1069521175930106,1.8580524988986276,25.676586271785553,-10.341365197952063
3.5006977345403705e-09,,2.246394791862482,16.46150099097613,1.2436758719624643
3.0529013142996107e-09,8.848786962480744,3.124692614938147,78.45534298709093,
1.0042217486095561e-09,4.767843608343191,2.2708760256761433,35.727536103097776,-30.48951815355573
1.4386971796461392e-09,2.6069802036878444,2.4138875885307094,86.49288511222821,0.2842363485171774
2.1040338682957886e-09,1.2948694026482133,3.2201727722510523,0.114785309258425,-1.2313334102212081
3.5262894027028222e-09,7.990590174988186,4.463616838809984,88.37236397185065,-6.719613249355247
3.229744703203329e-09,7.261586113329528,1.1984814404040547,,1.580092913716808
2.70795075361582e-09,1.0562253878266814,1.7162258317899761,22.558939080475938,2.438259025149968
3.8652116612587676e-09,7.404172974257897,0.5739555545957926,24.245420018300223,-0.2442089836577636
3.813894924070213e-09,8.976232047366041,4.512788160467452,90.00802515188833,2.256443033010867
3.127509854905054e-09,0.5582792666332204,0.7045193988810913,68.61295209575977,0.45358639067151085
3.956251408585644e-09,4.106075174034887,4.23801472049486,58.78326602844437,-4.602192953904492
1.7378905364181252e-09,4.083660444446714,4.290323054694729,75.96794945812834,-27.23455111094933
4.418122688780768e-09,8.103182721560506,0.593200527542193,0.9069912341863384,-0.05550040821136339
3.1130594204295097e-09,1.1893764788283312,4.437145453962991,83.39535608359103,-7.674257077563754
4.12958121768091e-09,1.5140884541744803,2.6702821141707,13.74038734062949,-0.9937373038246586
,3.8302950854640097,4.830474770378674,7.14598759159355,-1.0618384746315583
1.1703474004445339e-09,8.517614677645815,3.026842550372617,39.46340020544914,17.624525400815838
2.7578096305237123e-09,9.86659247175134,4.059487369823607,89.72662439604179,8.676601856619406
1.9184471525052816e-09,,3.168433572753909,32.43318127365185,-11.002138893641304
3.5177452765817632e-09,1.5781537392711675,,67.11938097787667,2.179330204006516
2.4313895795002055e-09,9.028104689089375,3.9272019235289153,43.56989505742506,-7.03216574974439
4.19695274414567e-09,1.622504111685098,1.3517539935375722,4.8536091784808555,0.3262022280238321
3.422555310377392e-09,3.677948373339446,,68.38520310865475,-5.3079156019252896
3.4542677218534873e-09,7.4073788132993,2.2683849255158997,,-0.9116822734412436
1.1640611341062185e-09,0.5966408064084316,0.5404598874433693,75.95667297085534,1.7750376681590636
4.922823855807323e-09,4.847540813456287,3.2772153433484137,33.48238511576391,-0.2856550263788738
4.224208525430295e-09,4.072565846236954,1.475401634081299,77.19542807480299,-0.49789428106621375
3.966123934347404e-09,9.453712251959598,4.447584483648667,56.49486031876584,-4.170531872678696
1.7180546032841346e-09,5.461648732447902,3.5819063113538094,54.705511273080596,12.57818416634487
2.7245950989514365e-09,8.876368682985294,1.1174903039043198,71.7351057713648,-1.4538995684135676
7.718056215642103e-10,0.8871701160270606,0.7669637683571586,45.91959782403564,11.45491715313854
2.7385322856472595e-09,5.5777119069675525,4.543343756333388,5.091288972133223,0.5830522855655462
8.148573077681077e-10,6.9192447551076395,4.825228726472597,81.9430801051359,133.27396134778107
2.809885435549046e-09,1.5107809071982503,4.3014832774087575,97.71980456480249,2.9350595113824665
3.2787372127590377e-09,8.482659874555084,1.6719648150946225,48.22420174246825,2.6904354526698544
2.0119602395245217e-09,8.791396951439332,1.8082616250012735,69.1853975391338,-1.8164937460797461
2.542869903823337e-09,6.778618590410373,2.1150018615564,34.31630234207945,4.58488551357049
4.390701599605471e-09,5.203056226194123,1.6212733011306932,2.3421755491728313,0.30473885386166094
6.31959409043766e-10,6.940944326308247,3.7329574029118846,23.58813522466452,64.36522520788726
3.9794911756982995e-09,2.851794353799476,2.772918588724691,94.26658205157716,4.772536101621973
9.366972998813625e-10,1.1070984254351934,2.811428356213978,55.40887617186412,1.7326617815414391
2.798691157426791e-10,5.520503602110117,2.7322771385165003,70.88192874645561,465.2476850189416
1.009315553450734e-09,4.825340890079014,1.5907579984575788,79.20493443420042,32.09949506314744
3.8487116308553995e-09,4.2648540603806815,4.141563946595792,89.20609370862006,-5.8980821207959915
2.0851177593506143e-09,1.8900316849892196,3.8652723263195585,81.71937410972625,15.345549941543535
4.375350532546292e-09,1.9026917651079678,4.415626460705702,56.88127509573968,2.973778121952037
2.6710669517931024e-09,9.852460948862841,2.259475771658445,28.663114038569447,-1.0179340662617498
2.090267244390217e-10,9.270324137989236,0.9566611971748229,0.9818740146307348,33.17065238310365
3.6118966870494412e-09,,2.8929956915105057,65.23026810870726,3.9812652117512806
6.401412527340402e-10,0.5993549732956727,4.32485080485751,18.074128329700823,46.94748250037803
3.967960203963429e-09,3.2465981215269455,3.7453328793103067,65.49572811312552,-1.7438934330615539
9.237024940453822e-10,8.451781577300158,0.8611911507628411,82.06707884335432,16.661022238107034
1.792687290447016e-09,2.2341015500093064,1.0284236719781896,,2.1636592251018096
3.8302300051642655e-09,9.840902640587801,1.1702813376458976,27.38031116552302,-0.7479294936059486
4.775733651634466e-09,2.0367856287470176,1.3091674955283836,96.9438678044307,0.7299643195786587
1.9200263581689885e-09,5.580123772739532,4.85117880914545,22.17360842971291,9.98202103873983
4.164061078974786e-09,9.922769640314124,2.3627587193544746,,-1.3657888991958917
1.0348821008316098e-09,1.3009901999814055,3.507486236264031,29.674725021425054,-37.09505003728558
4.055180873992206e-09,1.9757947239190055,1.237326407776655,53.61319756385864,0.782794906305672
3.32172089035563e-09,5.904665858935828,3.1905588880773577,45.472578278058684,-0.04392292375574554
1.0444431853406055e-09,7.893676349570521,1.6019783355606712,58.18795868567646,1.9772522551036027
1.5822694057219168e-09,7.022925117665548,4.9217863976346985,66.75724264438261,-0.29264835267887435
7.456773541254765e-10,5.89152324588151,2.9802980099968277,77.24134729758198,-110.3314224270522
1.976538354215135e-09,4.304929977229971,1.998476351457553,95.33899467969911,10.429282524584169
1.0978783415040594e-09,7.862948638520489,3.3339628851463137,78.2772859665601,52.45024283277858
3.2555899727893204e-09,1.4060208480148118,3.1249872736338293,26.23793218121625,-2.917018878068729
4.973075010680738e-09,2.450251059469527,2.581484498367611,20.033717257858953,0.0411688474990925
1.588448991128943e-10,7.893009164638655,4.5897324530105434,53.50239590397612,-2642.123490415405
2.7505070851077634e-09,2.811961739408507,4.646285604151956,22.397713113480066,2.3699469964375286
2.910966327990148e-09,1.382216800402728,1.1674235597798244,41.15716006488783,1.816281702205595
4.579623069435978e-09,8.429648888666708,1.2129837391834155,51.41093143127101,-0.658738823103403
2.579426140357994e-09,7.6873531141955675,4.961549551892254,64.8089353893153,5.5584907170338225
2.7641369562600956e-09,6.388729430872367,3.35228455783244,46.16312824997547,3.5667668537461847
2.4110987265091043e-09,6.558900143025767,1.3319060831095524,21.38197496197416,1.4492231032901006
1.417631092351259e-09,6.637633321196872,0.8569593887939986,98.86861554743389,-5.363764501397509
3.7454275291967705e-10,7.305977036504672,3.885267734954332,24.065650174470377,-29.050615024077132
2.102422642828197e-09,3.151078070776241,4.577564356497666,53.6788592241127,15.101522672436111
3.576982090793248e-10,8.653943029177167,4.136808793534768,28.4662708934305,-325.60006884336417
2.7974131003829974e-09,2.596518961951846,1.703960894999774,57.39433891087102,-4.093806893771624
1.6057388518872365e-09,4.13717288546964,4.701346047642002,27.7500634993461,10.48645671567468
2.7146517674745962e-09,5.104334096336078,0.5088768389422982,8.207022718883028,
7.580551255364147e-10,8.06227967658452,4.43627900515067,28.391145468664437,
4.669886832122863e-09,4.331914140418702,4.876890228353474,4.334209650617571,0.7399079107271916
4.483154093394681e-09,5.079314421788565,4.584920702954018,70.88884338013042,-3.9816698374626656
1.030982895091194e-09,8.522721966520653,1.0038727847530837,26.389922855041302,7.154330751495978
1.7828769881406485e-09,9.997311417314359,4.781854260513902,44.81568966648967,-12.705935316538643
3.1061145820747e-09,7.932078304696581,2.11885744748438,53.040756440979365,-3.641817330675512
5.688624157989408e-10,3.016888813482561,3.6565572452333446,91.0860406959327,-274.48246857384186
1.8373823234691392e-09,1.0988916355743794,1.29529471372892,57.948468421938834,6.936113548903568
1.33045020541313e-09,6.949340860502046,,11.708878644122933,15.938862812319616
,6.868761342327025,2.1514011119200034,29.00632667543297,0.9134388897419352
4.277302117817106e-09,4.889241679588253,3.9946225116543674,49.20822854077868,1.9928168679749438
2.9411804322076326e-09,7.246145906208636,4.739959638448932,5.598899872751295,0.5322359338353145
2.6496970506707136e-09,0.6304200017098094,4.685485803251766,20.406082808111748,1.103668582638699
4.660556393272446e-09,9.943663187712566,2.941512871292027,45.71273518556864,-1.794454534397499
4.668896136596195e-09,4.841926931519971,3.603051853919815,7.999120984248098,-1.0479492261502572
4.849717614223136e-09,5.67099258813931,2.633165020139415,46.62717788616257,1.3432786826254022
7.143565321301196e-10,5.325481664431203,3.322583818621309,78.90600206428495,-136.19778089516595
8.867332727395341e-10,5.446378015098411,4.530529604321918,82.42043852978277,-52.15177869088135
3.4160098235314447e-09,7.824571279088845,1.6600641640391398,78.3979776478459,1.3896472649609233
2.75302893538824e-09,0.7148910966842237,3.001146596444891,61.78145204253415,6.405157462893871
1.9048293397685623e-10,9.20618316273923,,37.908006760903326,1167.2785142607208
4.036776763486449e-10,3.4331014772514723,4.564057009827386,2.889158573799233,3.912954433581045
4.451593873068145e-09,6.250752935364332,1.8739607448731,40.58775541785919,-1.0894239698554022
4.357466898142993e-09,0.5782859308620991,1.1995138311191371,37.73490944511999,0.5155908191718942
1.8506275177806214e-09,4.8865753319319545,2.8833840599078018,62.12078781261246,15.980503939370173
4.46614802295962e-09,8.149083893915435,0.5622372658060388,71.11729964533208,-0.36608275905872456
3.009007864549719e-09,3.1335137212717346,0.7694895418521762,48.21425641140596,0.7127246156661685
4.04893767039262e-09,3.5952938799913428,3.01296043951602,29.46897031933995,-2.2133250808013436
2.19441224868505e-09,6.4424400426994435,4.867544859551236,2.5070275121259367,-0.18726601441644353
6.556518039900528e-10,0.6928550967745029,2.6294075249894826,94.33494306925273,148.77044803182656
2.2252626069654797e-09,3.835595641556594,3.3199245500443464,74.21771162668445,2.4443003017711633
2.3407690101848e-09,7.814899756745231,3.9192353375618207,77.15966906192754,-9.74083175552443
2.799626549818955e-09,6.691136484554381,3.630271158146063,95.85581741504903,-8.793079009741186
,5.45198860658588,4.635099756552535,64.08153752752234,25.823830714037037
,5.855552076500114,1.5706702188266894,78.112070160005,0.3616239403454713
1.2962704219538413e-09,2.549009204492312,0.9560342949369076,59.94055641729831,6.83113993686379
1.0729067773317553e-09,9.472126652757996,0.823281119989149,88.63279776268853,15.183496640321017
2.681334302394089e-09,9.96424160456201,4.482886947863144,52.74893480149589,
,1.6319759867142025,2.8559124216729543,30.362526642887488,-4.394002608690205
2.255121615382897e-09,0.7593989691275194,1.3176779331756023,10.567671772753684,1.6252734911207742
3.882271516993747e-09,1.7351550025887785,3.7063251687778824,30.565082812333433,0.39684980774784373
2.6316065635701535e-09,3.1553841088528447,3.719936108790069,17.495208748544233,-2.969912977726108
3.087507730210422e-09,7.110302266673218,0.8647062839123876,98.55236950978372,-0.29861038529549333
3.6463572884981493e-09,5.367186744809041,2.675025000350977,1.7983217813075547,0.7144223188244628
2.2262299766294643e-10,0.5577178933146976,4.025860465073524,17.48674493149237,513.9627265500943
2.8961564944707196e-09,5.028546380819834,3.567969500756746,81.45022734368445,-7.69347134705034
4.43255290901901e-09,5.959646629960352,2.228325088649406,4.7965012913659955,0.3981225762920659
1.8520484033462617e-10,1.335450540079265,3.30197409188213,36.738055182964125,-1192.0557275607832
2.0853923086247094e-09,0.8606981443998907,3.9710109079425493,49.759005479226595,-3.642354805614647
4.638514506008567e-09,4.194674692910275,3.3750281477688624,87.71753627705307,3.2970336251515704
1.8304565711844353e-09,7.7518643276823385,2.644773572882107,75.76893474302825,18.730769068141917
2.3477712385811803e-09,1.6525523302895273,2.118635461066208,66.97104834617828,-3.1340144631710767
4.909552825917132e-09,1.2875906620573552,4.07843594360802,,
1.0766869088578117e-09,8.397144348558276,1.9097850913456538,93.42816909079347,-15.182000680509395
,2.562630277788518,3.6759283368501654,14.712628729201727,0.773060742351332
4.311170695220391e-09,1.190078317181258,3.646837711367475,79.57636660476307,-3.765609896364547
4.355480171940606e-09,9.063489943486246,2.863570590081579,90.37728693242151,2.6729426265777922
2.413181389932065e-09,3.8352548693208766,3.923472930199742,59.249485447532415,7.18044620581193
2.6196151549387027e-09,4.175347445022278,4.246607969084498,37.733051617359415,-7.185061131518801
4.195451211127397e-09,9.683428510222312,0.8747345624520175,45.76990371712143,0.530504884481686
3.7189415407673964e-09,7.050779512560159,2.973512286653989,54.31080580167668,3.087810332892693
1.3992301108633522e-09,9.113325648951937,1.5459290679762374,2.268520752639258,3.3173608118338875
1.8277743985044046e-10,3.0404318962581414,4.07901501149939,3.8016079449636697,-86.088583022908
2.4505307964143744e-09,6.0637473930397645,2.4675529158221954,95.70819348588503,7.004340067848099
4.308670397868643e-09,4.652372899141634,4.435781250499104,67.59155073965843,4.326061461105655
4.489589915781795e-09,9.990378430442828,3.395790264700242,29.721560127423828,1.1554417190774389
4.785508365673154e-09,4.852403026542518,1.0122962347033544,69.73492892782482,-0.8825225265818168
4.409859864302628e-09,6.873562932090373,1.6269401988006091,71.79687434219352,-1.8948152394188855
2.942213420960682e-09,2.0153852503929306,2.3097128864665266,86.83535859390813,-6.68666322352233
2.2785674362568945e-09,1.404434672680036,2.241097287700935,58.305513821628374,-0.047392788223190284
3.896764248017085e-09,0.9891440401672036,2.2855953533514417,20.744786720011277,1.2464302424412288
3.7251260083914225e-09,5.723805907345292,4.565410414813571,58.816367705710114,4.553221702292948
2.7369028073991264e-09,8.736931994348948,2.569315704960958,72.94165289797093,-3.3759589158559855
5.279041255364987e-10,8.737959914666028,0.910397517727757,49.4112095164157,44.85320152366932
4.6377985992559025e-09,0.6943354229464271,1.8797329530036087,17.596660636524707,0.7809844107455436
2.3324524337581446e-09,7.943941335835177,,47.25189607673116,
1.880335531389695e-09,8.800086184888995,2.0655543143566484,35.641664403202725,-5.12497863922496
3.1848802363269815e-09,8.072777319142462,1.5740115404320107,7.399375172211197,0.13172700963269324
3.401806009718187e-09,0.24332623414456855,2.3880792311696237,74.650108149038,2.6906269498033955
1.132370793448477e-09,7.056533668368646,4.507370803013207,51.154256497355654,19.446967791690913
4.201000339568785e-09,3.7122953774060194,2.380809490540009,29.15817250131085,0.9123232615581244
1.5206917589456516e-09,7.278300212657314,2.1046107372972784,48.52739663485336,6.258171679073502
1.014751236980152e-09,4.588732764328976,2.3929875958397337,69.78396035339199,-45.32590586374347
2.0913592789870373e-09,6.69946625119174,3.5211429328472033,48.01846415852849,-12.918063269889677
3.6797443963975797e-09,2.7385136424791923,0.5405008197164758,36.07917390859016,0.3031997795077293
4.830745074355037e-09,1.460405511083449,2.3201555674064203,82.2307686075179,-0.5697828556487975
4.065478195420023e-09,9.216938944984886,2.4927738715585708,51.74061935151562,-2.376174270364832
4.70770705058394e-09,7.187906454083059,3.674916131099217,23.951762379761576,1.5392485530275788
7.889684399749812e-10,9.436164785109716,4.8129183554444115,63.78730731141245,
4.4876631443201624e-10,8.071177576887926,1.8105007390728571,54.356176485318365,145.8737679590719
2.832753333342689e-09,2.2909673572224354,0.8533272680827637,33.68050775631524,1.0081074769972818
1.5224576669157685e-09,7.006739891690014,4.095311615476957,14.819064572177343,-5.334554734051876
4.157469367549437e-09,5.60205603072057,2.5539583397066448,17.127212047040064,
3.3927405698713977e-09,2.767469205706404,1.9725263190371636,87.94488988277479,-3.254632336126748
,8.66044922186967,2.409574978928633,81.17777590131288,2.125322388282559
1.3484825430833906e-09,7.795721770241886,3.6153671912624747,11.215660649815707,1.253151725220409
2.4803421603406386e-09,1.2842534003992956,0.717159962778394,41.14095333412341,1.07622817475553
2.5560783393842312e-09,,3.330334994806139,79.9657419312009,1.440544676284069
1.2719662948011433e-09,7.683471328407255,2.713962919610027,58.83046538642445,30.263060649436405
2.991457657491238e-09,1.6114701902338557,3.1994825042296062,40.498228757678675,-4.261003561333787
2.272101331788274e-09,9.917985248938669,,48.77249139339449,-9.355376288844386
2.2889356243503807e-09,6.046909330576065,1.163801267744906,59.64581296035725,2.559945268154452
1.8774095750651697e-09,8.61751183135625,3.0847224719056023,42.18858106284835,14.156616880697296
1.8295382688512182e-10,5.462505416496538,4.902177732483428,50.175120844196954,2079.7497749069166
2.6582666608824662e-09,3.088877076357539,1.0354960799890902,79.117294163736,-0.1660673806041214
